Image Index,Split,Severity Rating,Depth (m),Area (m^2),Estimated Volume (m^3),Geometric Location
1692,val,high,0.07221511809264658,0.107666015625,0.007775114032924107,"(11, 22)"
1692,val,medium,0.02614794674353468,0.0478515625,0.0012512201078449213,"(15, 3)"
1692,val,medium,0.032364259105500254,0.35888671875,0.011615102755147795,"(13, 11)"
1693,val,medium,0.0419700889827285,0.562255859375,0.02359792844902923,"(14, 24)"
1693,val,medium,0.04814975086024355,0.59814453125,0.028800510158104663,"(25, 7)"
1693,val,high,0.070570968052595,0.1435546875,0.010130793265362759,"(14, 12)"
1694,val,medium,0.04827943139162485,0.035888671875,0.0017326846715255988,"(24, 3)"
1695,val,medium,0.038158510338702566,0.346923828125,0.013238096482250085,"(21, 9)"
1696,val,medium,0.0402447146763862,0.035888671875,0.001444329359723821,"(6, 18)"
1696,val,medium,0.04868025753125364,0.107666015625,0.005241209367988979,"(27, 12)"
1696,val,high,0.06424640520417071,0.107666015625,0.006917154466562325,"(9, 10)"
1697,val,medium,0.026255417042877174,0.562255859375,0.014762262072691927,"(6, 20)"
1697,val,high,0.06355694085552403,0.0478515625,0.003041298927656912,"(23, 3)"
1697,val,high,0.06708224644229921,0.299072265625,0.02006243942671302,"(19, 17)"
1697,val,medium,0.035948135370987525,0.11962890625,0.0043004361161581755,"(25, 9)"
1698,val,medium,0.04486771699135991,0.31103515625,0.01395543736498841,"(13, 27)"
1698,val,high,0.06863870372575931,0.107666015625,0.0073900557478173475,"(27, 9)"
1698,val,high,0.06315206947326407,0.035888671875,0.0022664438995531784,"(27, 19)"
1698,val,high,0.06032846896896218,0.55029296875,0.03319833228907245,"(14, 15)"
1698,val,medium,0.04514783696702118,0.322998046875,0.014582663160978766,"(27, 27)"
1698,val,medium,0.046636961231753885,0.035888671875,0.001673738598893511,"(5, 5)"
1699,val,medium,0.0313296846469833,0.1435546875,0.004497523088971235,"(19, 15)"
1700,val,medium,0.04097049165234328,0.634033203125,0.025976652055941286,"(8, 17)"
1700,val,high,0.06048804947688544,0.035888671875,0.002170835760034707,"(17, 3)"
1700,val,high,0.05851769553657365,0.26318359375,0.015400897409283788,"(24, 14)"
1701,val,high,0.0704620037581193,0.35888671875,0.025287877325301605,"(19, 16)"
1701,val,high,0.06807307631065768,0.035888671875,0.002443052299235029,"(17, 28)"
1701,val,high,0.07473711746898962,0.035888671875,0.002682215885727899,"(5, 17)"
1701,val,medium,0.03800695286602187,0.31103515625,0.011821498523269497,"(24, 6)"
1702,val,medium,0.036807131790946315,0.35888671875,0.013209590755051534,"(23, 17)"
1703,val,high,0.0654967937993902,0.035888671875,0.0023505929415308497,"(16, 5)"
1703,val,medium,0.027180307239100136,0.322998046875,0.008779186151691768,"(6, 19)"
1704,val,high,0.057725266500047424,0.322998046875,0.018645148334854186,"(13, 7)"
1704,val,high,0.06785194148075453,0.50244140625,0.03409162489438301,"(7, 20)"
1705,val,high,0.0749892351308837,0.50244140625,0.037677696752773104,"(6, 18)"
1706,val,high,0.057303753074559136,0.418701171875,0.023993148565153544,"(23, 6)"
1706,val,medium,0.042508267228979546,0.40673828125,0.01728973955163084,"(8, 22)"
1706,val,medium,0.05000111053677069,0.57421875,0.028711575191036294,"(25, 21)"
1706,val,high,0.07203655527975249,0.11962890625,0.008617654318134453,"(10, 12)"
1706,val,medium,0.03719954008356532,0.035888671875,0.0013350420879599857,"(7, 4)"
1707,val,high,0.06591597429367721,0.11962890625,0.00788545590915572,"(14, 9)"
1707,val,medium,0.04978068844149426,0.514404296875,0.025607400035700296,"(23, 26)"
1707,val,high,0.07172510280672786,0.634033203125,0.045476096677019594,"(8, 22)"
1707,val,high,0.061986700327011014,0.418701171875,0.025953904067583956,"(23, 6)"
1708,val,high,0.05828170973505587,0.31103515625,0.01812766069396025,"(10, 17)"
1708,val,high,0.06385490520080252,0.442626953125,0.028263902131116934,"(26, 23)"
1708,val,high,0.06896126993757971,0.11962890625,0.008249761296243666,"(22, 10)"
1708,val,medium,0.03159950653355534,0.11962890625,0.003780214404648954,"(11, 25)"
1709,val,medium,0.04372249798994358,0.634033203125,0.0277215154491903,"(25, 23)"
1709,val,medium,0.034099701366920296,0.40673828125,0.013869653925119437,"(12, 21)"
1709,val,high,0.07006262360008084,0.40673828125,0.028497151102962567,"(17, 7)"
1709,val,high,0.05825848300235331,0.322998046875,0.018817376223660507,"(27, 10)"
1709,val,medium,0.046292588667646045,0.0478515625,0.0022151726999166564,"(12, 29)"
1710,val,medium,0.029561688873205982,0.035888671875,0.001060929752041328,"(3, 10)"
1710,val,high,0.0721585231790967,0.478515625,0.034528980818122446,"(20, 13)"
1710,val,medium,0.04820632737329916,0.538330078125,0.025950915980987463,"(23, 24)"
1710,val,high,0.06175604083198083,0.1435546875,0.008865369142872248,"(4, 28)"
1711,val,medium,0.026329507752412558,0.035888671875,0.000944931064356603,"(25, 13)"
1711,val,high,0.061537444961714656,0.2392578125,0.014723314468378995,"(23, 6)"
1712,val,medium,0.02852972815590959,0.35888671875,0.010238940524703881,"(26, 26)"
1712,val,high,0.06301035276686326,0.6220703125,0.03919686983641787,"(7, 10)"
1712,val,high,0.059884448848984244,0.275146484375,0.01647699556953253,"(12, 25)"
1713,val,medium,0.027238278487736436,0.11962890625,0.003258485463620814,"(23, 9)"
1713,val,high,0.0650403454925081,0.107666015625,0.007002634854051776,"(12, 20)"
1713,val,medium,0.0481317327916166,0.538330078125,0.02591075947400259,"(9, 6)"
1713,val,medium,0.035248084641479376,0.107666015625,0.003795020831760841,"(23, 26)"
1714,val,medium,0.03852732290565829,0.107666015625,0.004148083349950026,"(12, 12)"
1714,val,medium,0.029819897431515106,0.035888671875,0.001070196514265801,"(25, 28)"
1714,val,high,0.07035542827295764,0.57421875,0.04039940607861239,"(12, 26)"
1715,val,medium,0.04307174264732826,0.31103515625,0.013396826204271533,"(25, 11)"
1716,val,high,0.0692548098953975,0.035888671875,0.002485463148101424,"(25, 15)"
1716,val,medium,0.029340836758974517,0.035888671875,0.001053003662980775,"(16, 24)"
1717,val,medium,0.03755154946713468,0.035888671875,0.0013476752372238276,"(22, 22)"
1717,val,high,0.05626236501328918,0.035888671875,0.002019181556873415,"(9, 4)"
1718,val,high,0.057237669718134626,0.322998046875,0.018487655526633815,"(18, 24)"
1718,val,medium,0.02694458150895864,0.035888671875,0.0009670052445842091,"(8, 4)"
1719,val,medium,0.03977087227053624,0.107666015625,0.004281971355299434,"(14, 7)"
1720,val,medium,0.04633563097695288,0.035888671875,0.0016629242562529478,"(7, 6)"
1720,val,medium,0.029547444910127646,0.107666015625,0.00318125566537263,"(22, 24)"
1720,val,high,0.0749133429337602,0.50244140625,0.03763956537052698,"(9, 15)"
1720,val,medium,0.037884583163509816,0.370849609375,0.014049482867522316,"(27, 8)"
1720,val,high,0.07385433461872654,0.0478515625,0.0035340453089039063,"(17, 8)"
1721,val,high,0.065070496001611,0.107666015625,0.007005881039235949,"(24, 15)"
1721,val,high,0.0665319150821373,0.299072265625,0.01989785057998491,"(14, 11)"
1721,val,medium,0.041513788688983366,0.035888671875,0.0014898747405470104,"(4, 27)"
1722,val,medium,0.025936992580778896,0.299072265625,0.007757035134632361,"(27, 5)"
1722,val,high,0.06729541984846679,0.035888671875,0.002415143241631987,"(12, 24)"
1722,val,high,0.06097017293511757,0.634033203125,0.03865711404113777,"(7, 11)"
1722,val,high,0.0605306372025481,0.31103515625,0.018827156200206613,"(23, 21)"
1722,val,medium,0.026400491360391586,0.0478515625,0.001263304762362488,"(16, 12)"
1722,val,high,0.06125166261434884,0.2392578125,0.014654938809097134,"(5, 21)"
1723,val,medium,0.05013806386677924,0.251220703125,0.012595719657938438,"(23, 14)"
1723,val,high,0.07229090479912054,0.035888671875,0.0025944245618825,"(29, 23)"
1724,val,high,0.07298582069183723,0.035888671875,0.002619364170336932,"(16, 16)"
1724,val,medium,0.03554747609232166,0.346923828125,0.012332266486130146,"(20, 8)"
1724,val,medium,0.03529017411420225,0.35888671875,0.012665174791962235,"(7, 16)"
1725,val,high,0.06928980716484677,0.2392578125,0.016578127690808065,"(19, 8)"
1726,val,high,0.07210600117256351,0.50244140625,0.036229040628206956,"(21, 11)"
1726,val,high,0.07318422650244548,0.275146484375,0.020136382633851577,"(10, 9)"
1727,val,medium,0.05344007166226991,0.0478515625,0.0025571909291515877,"(12, 19)"
1727,val,medium,0.03544313977920852,0.287109375,0.010176057710046198,"(24, 23)"
1727,val,high,0.0706479659526529,0.0478515625,0.003380615558281242,"(10, 26)"
1728,val,high,0.06521086197494973,0.035888671875,0.0023403312281048854,"(18, 24)"
1728,val,high,0.06547566082361755,0.107666015625,0.007049503521292808,"(8, 12)"
1729,val,high,0.07027422337852814,0.57421875,0.0403527767056392,"(10, 23)"
1729,val,medium,0.0303584044345575,0.26318359375,0.007989833979602779,"(21, 12)"
1730,val,medium,0.028291948213516462,0.035888671875,0.0010153604461393849,"(10, 4)"
1730,val,medium,0.02575536259074842,0.538330078125,0.0138648863556153,"(25, 15)"
1731,val,high,0.06258904221053696,0.31103515625,0.019467392523492208,"(17, 13)"
1731,val,medium,0.02986495496864464,0.035888671875,0.0010718135694313385,"(18, 4)"
1731,val,medium,0.046251924792716795,0.50244140625,0.023238882134621865,"(17, 25)"
1731,val,high,0.06979093578269999,0.64599609375,0.04508467189478129,"(6, 16)"
1732,val,high,0.05980227551531896,0.107666015625,0.006438672730042887,"(16, 16)"
1733,val,medium,0.02689473321583124,0.11962890625,0.003217387518495436,"(6, 4)"
1733,val,medium,0.04154260631234097,0.346923828125,0.014412120012167118,"(12, 15)"
1733,val,high,0.06627185222511585,0.31103515625,0.020612875911815817,"(15, 27)"
1734,val,high,0.07323329137944937,0.035888671875,0.0026282455646433243,"(5, 26)"
1734,val,medium,0.036885288458508705,0.107666015625,0.003971292043506431,"(14, 19)"
1735,val,high,0.07307358591809862,0.6220703125,0.04545690842756721,"(11, 19)"
1735,val,medium,0.044794237382212804,0.107666015625,0.004822817061903283,"(7, 6)"
1735,val,high,0.061773186538571674,0.0478515625,0.0029559434964746213,"(24, 4)"
1736,val,high,0.06166784073479786,0.11962890625,0.0073772563379030645,"(18, 14)"
1737,val,high,0.06636552954725367,0.57421875,0.038108331419712066,"(7, 22)"
1737,val,high,0.06025417094735648,0.35888671875,0.021624421702298346,"(26, 6)"
1737,val,high,0.06499167254649056,0.035888671875,0.0023324648106284453,"(24, 19)"
1737,val,medium,0.03011400158976307,0.55029296875,0.01657152333577294,"(6, 9)"
1737,val,medium,0.040037211174412696,0.322998046875,0.012931941011657226,"(16, 6)"
1738,val,high,0.06709801006763923,0.0478515625,0.0032107446223772675,"(6, 4)"
1738,val,high,0.05604258578499755,0.107666015625,0.006033881916792949,"(17, 7)"
1738,val,high,0.07031811907725659,0.035888671875,0.0025236239024308393,"(18, 27)"
1738,val,high,0.058281219925220853,0.0478515625,0.002788847437827951,"(11, 5)"
1738,val,high,0.06186487975532984,0.107666015625,0.0066607451103760885,"(12, 21)"
1738,val,medium,0.05138312484330923,0.11962890625,0.006146907024712286,"(25, 12)"
1739,val,high,0.07280069059001446,0.107666015625,0.007838160290575286,"(8, 17)"
1739,val,medium,0.046676363810436966,0.11962890625,0.005583842350369656,"(4, 26)"
1739,val,high,0.0568803492653187,0.035888671875,0.0020413601909184203,"(25, 11)"
1740,val,high,0.0725701250096361,0.107666015625,0.007813336213195684,"(12, 5)"
1740,val,high,0.056851382049657014,0.107666015625,0.006120961788061216,"(22, 19)"
1740,val,high,0.058441040610914895,0.57421875,0.03355794128829879,"(6, 20)"
1741,val,medium,0.03759905925870077,0.634033203125,0.02383905197628074,"(26, 21)"
1741,val,medium,0.034175068770641574,0.2392578125,0.008176652196100767,"(8, 11)"
1741,val,high,0.0656779500991138,0.50244140625,0.03299932160741607,"(21, 6)"
1742,val,high,0.07379115335282795,0.346923828125,0.025599909402922,"(14, 5)"
1743,val,medium,0.037332176220180036,0.107666015625,0.004019406668237157,"(25, 8)"
1743,val,high,0.057259925084364886,0.2392578125,0.013699884419599021,"(17, 19)"
1743,val,medium,0.030484316713904235,0.35888671875,0.010940416398788873,"(16, 6)"
1744,val,high,0.06083416999225722,0.107666015625,0.006549772696920272,"(18, 15)"
1744,val,medium,0.02672180035113222,0.035888671875,0.0009590099247110441,"(5, 5)"
1744,val,medium,0.043098189911873454,0.035888671875,0.0015467367961536616,"(21, 6)"
1745,val,high,0.07118325029695187,0.322998046875,0.022992050816129716,"(12, 17)"
1745,val,high,0.06544957305361807,0.64599609375,0.04228016853024253,"(24, 25)"
1745,val,medium,0.04931201820483504,0.35888671875,0.017697428408473513,"(25, 13)"
1746,val,medium,0.03902013881993167,0.562255859375,0.021939301685132476,"(25, 15)"
1746,val,high,0.06971560743730454,0.322998046875,0.02251800503895359,"(12, 11)"
1746,val,high,0.058088220313914245,0.0478515625,0.002779612104865037,"(22, 26)"
1746,val,medium,0.032947028020182734,0.634033203125,0.020889509709085586,"(14, 23)"
1747,val,medium,0.05234226788866105,0.11962890625,0.006261648258165019,"(28, 6)"
1747,val,medium,0.03673688181879875,0.1435546875,0.005273751589222086,"(14, 5)"
1747,val,high,0.07217197658595706,0.562255859375,0.040579116718129665,"(20, 15)"
1747,val,medium,0.03599687880730976,0.35888671875,0.012918801720396812,"(17, 27)"
1747,val,high,0.07481475370912223,0.31103515625,0.0232700186097221,"(6, 8)"
1747,val,high,0.06015393394463474,0.2392578125,0.014392298648862803,"(26, 26)"
1748,val,medium,0.0517774739979497,0.1435546875,0.007432899099315045,"(7, 4)"
1748,val,medium,0.03508829197955625,0.2392578125,0.008395147983389924,"(23, 8)"
1748,val,medium,0.05456055561836339,0.31103515625,0.016970250941844473,"(17, 26)"
1748,val,medium,0.04169881067316661,0.346923828125,0.014466311026994569,"(14, 15)"
1749,val,medium,0.05287975290749377,0.0478515625,0.002530378801237495,"(23, 15)"
1749,val,high,0.06455654726321092,0.538330078125,0.03475273113168459,"(14, 15)"
1749,val,high,0.061600648906507564,0.107666015625,0.006632296427678183,"(4, 6)"
1750,val,high,0.07447740092200382,0.442626953125,0.032965705046775616,"(16, 16)"
1750,val,high,0.06658742717416176,0.11962890625,0.007965781082846499,"(25, 11)"
1750,val,high,0.05762549024507924,0.31103515625,0.017923553362361073,"(6, 17)"
1750,val,medium,0.0303123019733097,0.299072265625,0.00906556882746689,"(19, 27)"
1751,val,high,0.06890821924303084,0.562255859375,0.03874405002849122,"(9, 22)"
1751,val,medium,0.03142052439346998,0.346923828125,0.010900528604277548,"(25, 13)"
1751,val,medium,0.028830278621157467,0.251220703125,0.007242762866496834,"(11, 12)"
1751,val,high,0.0743368284238044,0.3349609375,0.02489993373961417,"(24, 26)"
1751,val,high,0.07086884893750732,0.11962890625,0.008477962885590475,"(19, 5)"
1752,val,medium,0.03117514033441897,0.31103515625,0.00969656464503168,"(6, 9)"
1752,val,medium,0.051719006352085845,0.0478515625,0.0024748352648947328,"(27, 28)"
1753,val,high,0.05650265102152595,0.035888671875,0.0020278051025791784,"(19, 13)"
1753,val,high,0.05933531381458208,0.478515625,0.02839287477455588,"(6, 15)"
1753,val,high,0.07376681602598971,0.035888671875,0.0026473930556202363,"(22, 27)"
1753,val,high,0.05691987603709731,0.11962890625,0.006809262514203536,"(16, 7)"
1754,val,medium,0.03146417102473147,0.0478515625,0.0015056097463006272,"(29, 16)"
1754,val,high,0.06696685287741244,0.1435546875,0.00961340563767542,"(10, 22)"
1754,val,medium,0.039287519825306365,0.31103515625,0.012219799867539138,"(15, 7)"
1755,val,medium,0.02513075259084002,0.346923828125,0.008718456892476481,"(8, 5)"
1755,val,high,0.05830958705104173,0.0478515625,0.002790204849122114,"(21, 26)"
1755,val,high,0.06174871783465011,0.418701171875,0.025854260519146712,"(10, 24)"
1755,val,medium,0.05367117355638607,0.35888671875,0.019261871369113167,"(13, 14)"
1756,val,high,0.07381677617019736,0.287109375,0.021193488470740256,"(24, 12)"
1756,val,medium,0.031006104588205997,0.2392578125,0.00741845275792038,"(11, 21)"
1756,val,high,0.06651505583520585,0.55029296875,0.03660276754212744,"(23, 23)"
1756,val,high,0.07428259373683999,0.0478515625,0.003554538176860507,"(10, 8)"
1757,val,medium,0.03782374341474638,0.1435546875,0.0054297756659841,"(20, 24)"
1757,val,high,0.07027961838613092,0.514404296875,0.036152137680561,"(6, 21)"
1758,val,high,0.07415549109116296,0.035888671875,0.002661342087500233,"(29, 25)"
1758,val,medium,0.047282083829477156,0.1435546875,0.0067875647684893965,"(16, 25)"
1758,val,high,0.07143550535934984,0.107666015625,0.0076911762361995305,"(24, 12)"
1758,val,medium,0.03044502554809023,0.0478515625,0.0014568420428285364,"(26, 4)"
1758,val,high,0.06006035834117548,0.538330078125,0.03233229739802049,"(6, 12)"
1758,val,high,0.05828079538429473,0.035888671875,0.002091620342160968,"(10, 22)"
1759,val,high,0.06523342482688939,0.11962890625,0.0078038032629823735,"(6, 27)"
1759,val,medium,0.03199340552702737,0.035888671875,0.0011482008331232967,"(13, 18)"
1759,val,medium,0.032998027677522815,0.1435546875,0.004737021551363138,"(21, 7)"
1759,val,medium,0.04743132851345421,0.11962890625,0.005674157952048966,"(26, 14)"
1760,val,medium,0.05290547880943461,0.11962890625,0.006329024564605214,"(21, 20)"
1760,val,medium,0.03032832652062213,0.634033203125,0.019229166009290935,"(26, 11)"
1760,val,high,0.07314311673022361,0.035888671875,0.002625009316245818,"(11, 13)"
1761,val,medium,0.027112780400142842,0.11962890625,0.0032434722646655255,"(11, 24)"
1761,val,high,0.06427937210215577,0.31103515625,0.01999314454544591,"(20, 23)"
1761,val,medium,0.049633929816587666,0.035888671875,0.0017812958210542936,"(15, 13)"
1762,val,high,0.06102093306959861,0.31103515625,0.018979655451823396,"(16, 6)"
1762,val,medium,0.04737281718804241,0.107666015625,0.005100442475568043,"(20, 15)"
1762,val,high,0.07164549032762312,0.0478515625,0.0034283486582554028,"(22, 29)"
1762,val,high,0.06959030265245489,0.322998046875,0.02247753183818306,"(5, 16)"
1763,val,high,0.06783722775607957,0.57421875,0.03895340812556132,"(10, 8)"
1763,val,high,0.0691102409565105,0.40673828125,0.028109780623424438,"(22, 13)"
1763,val,medium,0.035569640903533074,0.634033203125,0.022552333356073095,"(9, 24)"
1764,val,medium,0.05255378998562424,0.478515625,0.025147809661089725,"(22, 18)"
1764,val,medium,0.032070369092832104,0.322998046875,0.010358666579545135,"(6, 14)"
1764,val,high,0.07160918489762598,0.035888671875,0.0025699585400271044,"(9, 28)"
1765,val,high,0.06291493309227235,0.35888671875,0.022579333897861414,"(5, 11)"
1765,val,high,0.061364563095738546,0.1435546875,0.00880917067878278,"(11, 28)"
1765,val,high,0.07236851695367832,0.035888671875,0.002597209959030936,"(10, 21)"
1765,val,high,0.07218593355425079,0.35888671875,0.025906572833190592,"(18, 11)"
1766,val,high,0.06053827476674467,0.107666015625,0.006517914836946875,"(16, 13)"
1766,val,medium,0.04350073293369592,0.11962890625,0.005203945101931396,"(19, 5)"
1766,val,high,0.0720238514262027,0.107666015625,0.007754521113026218,"(6, 28)"
1767,val,medium,0.03202273996903732,0.035888671875,0.001149253607287228,"(4, 5)"
1767,val,medium,0.05404766170492918,0.31103515625,0.01681072290333979,"(16, 16)"
1767,val,medium,0.040551784308888096,0.2392578125,0.00970233120671639,"(16, 25)"
1767,val,high,0.06363459065628745,0.11962890625,0.007612536479878137,"(26, 15)"
1767,val,high,0.06190298044022531,0.107666015625,0.006664847259311367,"(26, 7)"
1768,val,high,0.07114094124254694,0.346923828125,0.02468048767228008,"(19, 21)"
1769,val,high,0.06181515627189077,0.1435546875,0.008873855441374945,"(4, 11)"
1769,val,high,0.061089875413409135,0.035888671875,0.0021924344935964706,"(23, 7)"
1769,val,medium,0.03893889112624005,0.035888671875,0.0013974650868059783,"(6, 20)"
1770,val,high,0.06813761343240969,0.346923828125,0.023638561691272993,"(22, 20)"
1770,val,high,0.06283473982071705,0.26318359375,0.016537072638362543,"(13, 22)"
1770,val,medium,0.05060937844704233,0.346923828125,0.017557599309874793,"(26, 5)"
1771,val,high,0.06664599597320442,0.1435546875,0.009567345125059619,"(15, 25)"
1771,val,medium,0.050872696405790035,0.442626953125,0.022517626607347983,"(12, 13)"
1771,val,high,0.05623148598296512,0.57421875,0.032289173591780754,"(24, 16)"
1772,val,high,0.057796944977401794,0.478515625,0.02765674124895203,"(21, 19)"
1772,val,high,0.0749003517986616,0.035888671875,0.002688074149024232,"(12, 9)"
1773,val,medium,0.03871250878591481,0.1435546875,0.005557362101103005,"(24, 11)"
1773,val,medium,0.05071262751215254,0.64599609375,0.03276015927664932,"(10, 13)"
1773,val,medium,0.04500414883594365,0.11962890625,0.005383797101956149,"(20, 28)"
1774,val,high,0.0667253717520106,0.634033203125,0.04230610118163367,"(11, 16)"
1774,val,high,0.06881156218443248,0.50244140625,0.03457377807020558,"(25, 23)"
1774,val,high,0.06460835214412941,0.035888671875,0.002318707950485113,"(7, 25)"
1775,val,medium,0.03456946557961789,0.0478515625,0.001654202942774684,"(29, 11)"
1776,val,high,0.05881526441122488,0.322998046875,0.018997215531262334,"(18, 17)"
1776,val,medium,0.05250018946169099,0.107666015625,0.005652486218897882,"(9, 7)"
1777,val,medium,0.04304199303194837,0.478515625,0.02059626619692842,"(22, 13)"
1777,val,medium,0.028399553477552988,0.50244140625,0.0142691115861338,"(6, 21)"
1777,val,high,0.06536063447488849,0.514404296875,0.033621791220358896,"(21, 25)"
1778,val,medium,0.03772765622898641,0.418701171875,0.015796613875173754,"(16, 21)"
1778,val,medium,0.025395179424669883,0.035888671875,0.0009113992615787287,"(13, 4)"
1778,val,medium,0.03411188470045977,0.35888671875,0.012242302370526334,"(20, 7)"
1778,val,high,0.06022506322772628,0.31103515625,0.01873211195120197,"(6, 13)"
1778,val,medium,0.036389350259616565,0.035888671875,0.001305965451211825,"(27, 14)"
1779,val,medium,0.03273565499476014,0.45458984375,0.014881296289121918,"(20, 26)"
1779,val,high,0.06512309339869639,0.478515625,0.031162417739610575,"(22, 10)"
1779,val,high,0.062114168185488025,0.107666015625,0.0066875850023926315,"(5, 14)"
1779,val,medium,0.030253826614073834,0.35888671875,0.010857696563156381,"(10, 6)"
1780,val,medium,0.03883117163777372,0.35888671875,0.013935991774298674,"(9, 16)"
1780,val,medium,0.048200363721564415,0.59814453125,0.02883078396431465,"(25, 9)"
1780,val,medium,0.05143046768328416,0.442626953125,0.022764511208445845,"(25, 22)"
1780,val,medium,0.05420780628377985,0.0478515625,0.0025939282303761844,"(17, 23)"
1781,val,high,0.05734937480015967,0.322998046875,0.018523736049953915,"(16, 25)"
1781,val,medium,0.03987379485907505,0.346923828125,0.013833169554381262,"(9, 16)"
1781,val,medium,0.05276517263782858,0.1435546875,0.007574687868907032,"(27, 23)"
1781,val,medium,0.05379285712149149,0.11962890625,0.0064351806615065505,"(25, 14)"
1782,val,medium,0.04135817843324456,0.035888671875,0.0014842900951384157,"(8, 24)"
1783,val,medium,0.043859809158095564,0.035888671875,0.0015740702993750117,"(23, 24)"
1783,val,high,0.06051994827123974,0.275146484375,0.016651851001388475,"(9, 19)"
1784,val,high,0.06260332438274707,0.35888671875,0.022467501670565965,"(11, 16)"
1784,val,high,0.07175934981532647,0.035888671875,0.0025753477594855937,"(5, 6)"
1784,val,high,0.06470214054215222,0.1435546875,0.009288295566109743,"(18, 6)"
1784,val,medium,0.025381554832376422,0.107666015625,0.002732730879169434,"(14, 26)"
1785,val,medium,0.046981270986335144,0.634033203125,0.0297876857303497,"(17, 18)"
1785,val,medium,0.027450146974348104,0.251220703125,0.006896045223780322,"(8, 5)"
1785,val,high,0.0611108608684459,0.35888671875,0.021931876337064324,"(18, 6)"
1786,val,high,0.062363739556121005,0.538330078125,0.03357227678741377,"(7, 6)"
1786,val,high,0.07331492986236614,0.31103515625,0.02280352066519884,"(27, 21)"
1787,val,medium,0.04121914199519083,0.11962890625,0.0049310008734481225,"(14, 8)"
1787,val,high,0.06408706446582706,0.035888671875,0.0022999996280460393,"(29, 10)"
1787,val,high,0.06817514896601928,0.1435546875,0.009786862205082847,"(21, 5)"
1787,val,medium,0.036384311496310245,0.035888671875,0.0013057846166888687,"(10, 18)"
1788,val,high,0.05769562928385522,0.538330078125,0.03105929261984882,"(6, 14)"
1788,val,medium,0.054417838686117145,0.299072265625,0.01627486630627283,"(16, 8)"
1788,val,medium,0.029406018237302572,0.64599609375,0.018996172914038722,"(24, 23)"
1789,val,high,0.07340439026198453,0.1435546875,0.010537544305187233,"(8, 28)"
1789,val,high,0.07190194786181155,0.035888671875,0.0025804654139859125,"(15, 6)"
1790,val,medium,0.033510532047483756,0.11962890625,0.004008828296696055,"(27, 10)"
1791,val,medium,0.036803829132078886,0.107666015625,0.003962521642394235,"(17, 4)"
1792,val,medium,0.05085878115095037,0.35888671875,0.018252541086888927,"(14, 9)"
1793,val,high,0.06853896376142574,0.035888671875,0.002459772381086324,"(14, 17)"
1794,val,medium,0.04618479716892514,0.0478515625,0.0022100147082786442,"(27, 25)"
1794,val,high,0.059313114115296925,0.35888671875,0.021286688903683224,"(15, 17)"
1795,val,high,0.07413193836545157,0.26318359375,0.019510309950673044,"(5, 23)"
1796,val,medium,0.035281614059481894,0.0478515625,0.0016882803602681765,"(21, 12)"
1797,val,medium,0.036847188411741914,0.1435546875,0.005289586617701232,"(4, 8)"
1797,val,high,0.0607172258756214,0.251220703125,0.015253424176273052,"(19, 16)"
1797,val,high,0.07081216583340477,0.50244140625,0.0355789641809441,"(14, 26)"
1798,val,high,0.07171838523065457,0.0478515625,0.0034318367932637444,"(26, 7)"
1798,val,high,0.06735704880763815,0.0478515625,0.0032231400308342477,"(7, 9)"
1798,val,high,0.07114384867170337,0.035888671875,0.0025532582409034167,"(29, 23)"
1798,val,high,0.07092638778256599,0.31103515625,0.022060600106198505,"(20, 26)"
1798,val,medium,0.048977699295814595,0.50244140625,0.02460842410907872,"(23, 15)"
1798,val,high,0.05666411371229049,0.035888671875,0.0020335997841080815,"(28, 28)"
1799,val,medium,0.05052564518215027,0.346923828125,0.017528550245077035,"(17, 11)"
1799,val,medium,0.039869050636380014,0.538330078125,0.021462709143852034,"(24, 23)"
1800,val,medium,0.025403071275259693,0.035888671875,0.0009116824896150329,"(9, 24)"
1800,val,high,0.06742716559884514,0.035888671875,0.002419871421638241,"(20, 22)"
1800,val,high,0.065474136517025,0.55029296875,0.03602995696029647,"(17, 14)"
1800,val,medium,0.04539406343272177,0.31103515625,0.014119149612619028,"(27, 18)"
1800,val,high,0.06423896528954444,0.31103515625,0.019980576606171783,"(7, 12)"
1801,val,medium,0.04297455172277211,0.0478515625,0.0020563994476717126,"(14, 20)"
1801,val,medium,0.045561698066915846,0.346923828125,0.01580643870924986,"(21, 12)"
1801,val,high,0.07133927191407366,0.6220703125,0.044378043173110275,"(25, 25)"
1801,val,high,0.07105279724820684,0.035888671875,0.002549990526241798,"(3, 26)"
1801,val,high,0.07078862563649797,0.322998046875,0.0228645878215544,"(15, 27)"
1802,val,high,0.05655909694557415,0.299072265625,0.01691525726521688,"(5, 26)"
1802,val,high,0.06277805580511661,0.035888671875,0.0022530210457402692,"(27, 28)"
1802,val,high,0.06265136524374784,0.035888671875,0.002248474289753646,"(15, 19)"
1803,val,medium,0.04943872093272374,0.035888671875,0.0017742900334742162,"(26, 13)"
1803,val,medium,0.03579613550819316,0.11962890625,0.004282252538821936,"(8, 23)"
1803,val,medium,0.04518177031866,0.035888671875,0.0016215137296980028,"(24, 8)"
1803,val,medium,0.051198684572415776,0.299072265625,0.01531210659209212,"(16, 18)"
1804,val,high,0.0646676364563592,0.31103515625,0.02011390840952188,"(27, 7)"
1804,val,medium,0.04213903128513176,0.57421875,0.024197021870759252,"(22, 24)"
